,x,y,z
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.012762401252985,3.150299072265625,2.3841857821338408e-08
9,0.012762401252985,3.150299072265625,2.3841857821338408e-08
10,0.012762401252985,3.150299072265625,2.3841857821338408e-08
11,0.012762401252985,3.150299072265625,2.3841857821338408e-08
12,0.012762401252985,3.150299072265625,2.3841857821338408e-08
13,0.012762401252985,3.150299072265625,2.3841857821338408e-08
14,0.012762401252985,3.150299072265625,2.3841857821338408e-08
15,-0.010739563964307308,3.1373002529144287,2.3841857821338408e-08
16,-0.010739563964307308,3.1373002529144287,2.3841857821338408e-08
17,-0.010739563964307308,3.1373002529144287,2.3841857821338408e-08
18,-0.010739563964307308,3.1373002529144287,2.3841857821338408e-08
19,-0.010739563964307308,3.1373002529144287,2.3841857821338408e-08
20,-0.010739563964307308,3.1373002529144287,2.3841857821338408e-08
21,-0.010739563964307308,3.1373002529144287,2.3841857821338408e-08
22,-0.007009225431829691,3.1164329051971436,2.3841857821338408e-08
23,-0.007009225431829691,3.1164329051971436,2.3841857821338408e-08
24,-0.007009225431829691,3.1164329051971436,2.3841857821338408e-08
25,-0.007009225431829691,3.1164329051971436,2.3841857821338408e-08
26,-0.007009225431829691,3.1164329051971436,2.3841857821338408e-08
27,-0.007009225431829691,3.1164329051971436,2.3841857821338408e-08
28,0.020548244938254356,3.097785711288452,2.3841857821338408e-08
29,0.020548244938254356,3.097785711288452,2.3841857821338408e-08
30,0.020548244938254356,3.097785711288452,2.3841857821338408e-08
31,0.020548244938254356,3.097785711288452,2.3841857821338408e-08
32,0.020548244938254356,3.097785711288452,2.3841857821338408e-08
33,0.020548244938254356,3.097785711288452,2.3841857821338408e-08
34,0.011556261219084263,3.1101419925689697,2.3841857821338408e-08
35,0.011556261219084263,3.1101419925689697,2.3841857821338408e-08
36,0.011556261219084263,3.1101419925689697,2.3841857821338408e-08
37,0.011556261219084263,3.1101419925689697,2.3841857821338408e-08
38,0.011556261219084263,3.1101419925689697,2.3841857821338408e-08
39,0.011556261219084263,3.1101419925689697,2.3841857821338408e-08
40,0.011556261219084263,3.1101419925689697,2.3841857821338408e-08
41,0.011556261219084263,3.1101419925689697,2.3841857821338408e-08
42,0.011556261219084263,3.1101419925689697,2.3841857821338408e-08
43,0.011556261219084263,3.1101419925689697,2.3841857821338408e-08
44,0.02071460895240307,3.1459946632385254,2.3841857821338408e-08
45,0.02071460895240307,3.1459946632385254,2.3841857821338408e-08
46,0.02071460895240307,3.1459946632385254,2.3841857821338408e-08
47,0.02071460895240307,3.1459946632385254,2.3841857821338408e-08
48,0.02071460895240307,3.1459946632385254,2.3841857821338408e-08
49,0.02071460895240307,3.1459946632385254,2.3841857821338408e-08
50,0.022856926545500755,3.11088228225708,2.3841857821338408e-08
51,0.022856926545500755,3.11088228225708,2.3841857821338408e-08
52,0.022856926545500755,3.11088228225708,2.3841857821338408e-08
53,0.022856926545500755,3.11088228225708,2.3841857821338408e-08
54,0.022856926545500755,3.11088228225708,2.3841857821338408e-08
55,0.022856926545500755,3.11088228225708,2.3841857821338408e-08
56,0.011900332756340504,3.107448101043701,2.3841857821338408e-08
57,0.011900332756340504,3.107448101043701,2.3841857821338408e-08
58,0.011900332756340504,3.107448101043701,2.3841857821338408e-08
59,0.011900332756340504,3.107448101043701,2.3841857821338408e-08
60,0.011900332756340504,3.107448101043701,2.3841857821338408e-08
61,0.011900332756340504,3.107448101043701,2.3841857821338408e-08
62,0.011900332756340504,3.107448101043701,2.3841857821338408e-08
63,-0.0036902602296322584,3.1689372062683105,2.3841857821338408e-08
64,-0.0036902602296322584,3.1689372062683105,2.3841857821338408e-08
65,-0.0036902602296322584,3.1689372062683105,2.3841857821338408e-08
66,-0.0036902602296322584,3.1689372062683105,2.3841857821338408e-08
67,-0.0036902602296322584,3.1689372062683105,2.3841857821338408e-08
68,-0.0036902602296322584,3.1689372062683105,2.3841857821338408e-08
69,-0.0036902602296322584,3.1689372062683105,2.3841857821338408e-08
70,0.021084392443299294,3.103943109512329,2.3841857821338408e-08
71,0.021084392443299294,3.103943109512329,2.3841857821338408e-08
72,0.021084392443299294,3.103943109512329,2.3841857821338408e-08
73,0.021084392443299294,3.103943109512329,2.3841857821338408e-08
74,0.021084392443299294,3.103943109512329,2.3841857821338408e-08
75,0.02196914702653885,3.1074068546295166,2.3841857821338408e-08
76,0.02196914702653885,3.1074068546295166,2.3841857821338408e-08
77,0.02196914702653885,3.1074068546295166,2.3841857821338408e-08
78,0.02196914702653885,3.1074068546295166,2.3841857821338408e-08
79,0.02196914702653885,3.1074068546295166,2.3841857821338408e-08
80,0.02196914702653885,3.1074068546295166,2.3841857821338408e-08
81,0.02196914702653885,3.1074068546295166,2.3841857821338408e-08
82,0.0085428012534976,3.1418442726135254,2.3841857821338408e-08
83,0.0085428012534976,3.1418442726135254,2.3841857821338408e-08
84,0.0085428012534976,3.1418442726135254,2.3841857821338408e-08
85,0.0085428012534976,3.1418442726135254,2.3841857821338408e-08
86,0.0085428012534976,3.1418442726135254,2.3841857821338408e-08
87,0.0085428012534976,3.1418442726135254,2.3841857821338408e-08
88,0.0085428012534976,3.1418442726135254,2.3841857821338408e-08
89,-0.015008318237960339,3.160118341445923,2.3841857821338408e-08
90,-0.015008318237960339,3.160118341445923,2.3841857821338408e-08
91,-0.015008318237960339,3.160118341445923,2.3841857821338408e-08
92,-0.015008318237960339,3.160118341445923,2.3841857821338408e-08
93,-0.015008318237960339,3.160118341445923,2.3841857821338408e-08
94,-0.015008318237960339,3.160118341445923,2.3841857821338408e-08
95,0.008182849735021591,3.1364121437072754,2.3841857821338408e-08
