,time,lat,lon,alt
0,1688374435.3538795,19.0177854,130.54182,14999.0
1,1688374435.624905,19.0177854,130.54182,14999.0
2,1688374435.8950696,19.0177854,130.54182,14999.0
3,1688374436.158507,19.0177854,130.54182,14999.0
4,1688374436.4261897,19.0177854,130.54182,14999.0
5,1688374436.7458394,19.0177854,130.54182,14999.0
6,1688374437.027815,19.0177854,130.54182,14999.0
7,1688374437.2959993,19.0177854,130.54182,14999.0
8,1688374437.5085688,19.01784126,130.54193216,13272.0
9,1688374437.7706606,19.01784126,130.54193216,13272.0
10,1688374438.1009328,19.01784126,130.54193216,13272.0
11,1688374438.376358,19.01784126,130.54193216,13272.0
12,1688374438.6408541,19.01784126,130.54193216,13272.0
13,1688374438.9110954,19.01784126,130.54193216,13272.0
14,1688374439.1450865,19.01784137,130.54193214,13285.0
15,1688374439.4042938,19.01784137,130.54193214,13285.0
16,1688374439.6811962,19.01784137,130.54193214,13285.0
17,1688374439.9588385,19.01784137,130.54193214,13285.0
18,1688374440.2275443,19.01784137,130.54193214,13285.0
19,1688374440.4971735,19.01784137,130.54193214,13285.0
20,1688374440.8320649,19.01784137,130.54193214,13285.0
21,1688374441.0988123,19.01784137,130.54193214,13285.0
22,1688374441.3085651,19.01783926,130.54193288,13541.0
23,1688374441.583844,19.01783926,130.54193288,13541.0
24,1688374441.8473566,19.01783926,130.54193288,13541.0
25,1688374442.3505638,19.01783926,130.54193288,13541.0
26,1688374442.6303058,19.01783926,130.54193288,13541.0
27,1688374442.8914657,19.01783926,130.54193288,13541.0
28,1688374443.1007726,19.01783915,130.54193286,14868.0
29,1688374443.3699837,19.01783915,130.54193286,14868.0
30,1688374443.7082064,19.01783915,130.54193286,14868.0
31,1688374443.958962,19.01783915,130.54193286,14868.0
32,1688374444.2002742,19.01783915,130.54193286,14868.0
33,1688374444.3966696,19.0178403,130.54193248,34941.0
34,1688374444.5930088,19.0178403,130.54193248,34941.0
35,1688374444.850133,19.0178403,130.54193248,34941.0
36,1688374445.0604842,19.0178403,130.54193248,34941.0
37,1688374445.325272,19.0178403,130.54193248,34941.0
38,1688374445.5938442,19.0178403,130.54193248,34941.0
39,1688374445.8582141,19.0178403,130.54193248,34941.0
40,1688374446.1948764,19.0178403,130.54193248,34941.0
41,1688374446.465405,19.0178403,130.54193248,34941.0
42,1688374446.682505,19.01784065,130.54193231,14627.0
43,1688374446.9311378,19.01784065,130.54193231,14627.0
44,1688374447.1998575,19.01784065,130.54193231,14627.0
45,1688374447.532155,19.01784065,130.54193231,14627.0
46,1688374447.804609,19.01784065,130.54193231,14627.0
47,1688374448.0607939,19.01784065,130.54193231,14627.0
48,1688374448.3246636,19.01784065,130.54193231,14627.0
49,1688374448.5357053,19.01784089,130.54193217,13375.0
50,1688374449.0449462,19.01784089,130.54193217,13375.0
51,1688374449.3075294,19.01784089,130.54193217,13375.0
52,1688374449.5719678,19.01784089,130.54193217,13375.0
53,1688374449.8406477,19.01784089,130.54193217,13375.0
54,1688374450.0533328,19.01783949,130.541933,13092.0
55,1688374450.3675609,19.01783949,130.541933,13092.0
56,1688374450.6423678,19.01783949,130.541933,13092.0
57,1688374450.905322,19.01783949,130.541933,13092.0
58,1688374451.1733944,19.01783949,130.541933,13092.0
59,1688374451.4204922,19.01783949,130.541933,13092.0
60,1688374451.7139487,19.01783949,130.5419331,12112.0
61,1688374451.9881587,19.01783949,130.5419331,12112.0
62,1688374452.2557054,19.01783949,130.5419331,12112.0
63,1688374452.5190074,19.01783949,130.5419331,12112.0
64,1688374452.7901647,19.01783949,130.5419331,12112.0
65,1688374453.1189697,19.01783949,130.5419331,12112.0
66,1688374453.393555,19.01783949,130.5419331,12112.0
67,1688374453.6052608,19.01783994,130.54193212,15117.0
68,1688374453.8741274,19.01783994,130.54193212,15117.0
69,1688374454.1409152,19.01783994,130.54193212,15117.0
70,1688374454.482245,19.01783994,130.54193212,15117.0
71,1688374454.7377255,19.01783994,130.54193212,15117.0
72,1688374454.9837863,19.01783994,130.54193212,15117.0
73,1688374455.1831887,19.01783972,130.54193285,13134.0
74,1688374455.4446797,19.01783972,130.54193285,13134.0
75,1688374455.9433436,19.01783972,130.54193285,13134.0
76,1688374456.224576,19.01783972,130.54193285,13134.0
77,1688374456.4894557,19.01783972,130.54193285,13134.0
78,1688374456.6997144,19.01784088,130.54193206,13576.0
79,1688374456.968788,19.01784088,130.54193206,13576.0
80,1688374457.3083172,19.01784088,130.54193206,13576.0
81,1688374457.5463202,19.01784088,130.54193206,13576.0
82,1688374457.8079329,19.01784088,130.54193206,13576.0
83,1688374458.0694509,19.01784088,130.54193206,13576.0
84,1688374458.3260443,19.01784088,130.54193206,13576.0
85,1688374458.601083,19.01784103,130.5419322,34302.0
86,1688374458.8871136,19.01784103,130.5419322,34302.0
87,1688374459.156561,19.01784103,130.5419322,34302.0
88,1688374459.426591,19.01784103,130.5419322,34302.0
89,1688374459.6988494,19.01784103,130.5419322,34302.0
90,1688374459.9763367,19.01783958,130.54193287,12365.0
91,1688374460.183765,19.01783958,130.54193287,12365.0
92,1688374460.4520414,19.01783958,130.54193287,12365.0
93,1688374460.7188094,19.01783958,130.54193287,12365.0
94,1688374461.0016744,19.01783958,130.54193287,12365.0
95,1688374461.3429842,19.01783958,130.54193287,12365.0
96,1688374461.6131165,19.01783958,130.54193287,12365.0
97,1688374461.8832505,19.01783958,130.54193287,12365.0
98,1688374462.0807958,19.01783876,130.54193291,15010.0
99,1688374462.3469403,19.01783876,130.54193291,15010.0
