,time,lat,lon,alt
0,1688374951.4355698,19.0177854,130.54182,14999.0
1,1688374951.6808734,19.0177854,130.54182,14999.0
2,1688374951.9322762,19.0177854,130.54182,14999.0
3,1688374952.1279852,19.01783373,130.54195715,15000.0
4,1688374952.374228,19.01783373,130.54195715,15000.0
5,1688374952.6876812,19.01783373,130.54195715,15000.0
6,1688374952.9388566,19.01783373,130.54195715,15000.0
7,1688374953.1363778,19.0178335,130.54195717,15000.0
8,1688374953.384489,19.0178335,130.54195717,15000.0
9,1688374953.6367621,19.0178335,130.54195717,15000.0
10,1688374953.952485,19.0178335,130.54195717,15000.0
11,1688374954.149738,19.01783359,130.54195725,15000.0
12,1688374954.3966649,19.01783359,130.54195725,15000.0
13,1688374954.6487694,19.01783359,130.54195725,15000.0
14,1688374954.9001937,19.01783359,130.54195725,15000.0
15,1688374955.144443,19.01783388,130.54195722,15000.0
16,1688374955.3957222,19.01783388,130.54195722,15000.0
17,1688374955.6514795,19.01783388,130.54195722,15000.0
18,1688374955.903385,19.01783388,130.54195722,15000.0
19,1688374956.099692,19.01783392,130.54195723,15000.0
20,1688374956.4088135,19.01783392,130.54195723,15000.0
21,1688374956.6598206,19.01783392,130.54195723,15000.0
22,1688374956.8852746,19.01783407,130.54195721,15000.0
23,1688374957.1364434,19.01783407,130.54195721,15000.0
24,1688374957.3885202,19.01783407,130.54195721,15000.0
25,1688374957.8385103,19.01783343,130.5419572,15000.0
26,1688374958.0896688,19.01783343,130.5419572,15000.0
27,1688374958.3350275,19.01783343,130.5419572,15000.0
28,1688374958.5810795,19.01783343,130.5419572,15000.0
29,1688374958.7766573,19.01783327,130.54195733,15000.0
30,1688374959.0853586,19.01783327,130.54195733,15000.0
31,1688374959.3358955,19.01783327,130.54195733,15000.0
32,1688374959.5874593,19.01783327,130.54195733,15000.0
33,1688374959.7836218,19.01783329,130.54195725,15000.0
34,1688374960.0317206,19.01783329,130.54195725,15000.0
35,1688374960.3448167,19.01783329,130.54195725,15000.0
36,1688374960.5903575,19.01783329,130.54195725,15000.0
37,1688374960.7851825,19.0178335,130.54195726,15000.0
38,1688374961.035698,19.0178335,130.54195726,15000.0
39,1688374961.2812603,19.0178335,130.54195726,15000.0
40,1688374961.6018324,19.0178335,130.54195726,15000.0
41,1688374961.797638,19.01783384,130.54195732,15000.0
42,1688374962.0483477,19.01783384,130.54195732,15000.0
