,x,y,z
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,3.724208354949951,1.6126376390457153,2.3841857821338408e-08
9,3.724208354949951,1.6126376390457153,2.3841857821338408e-08
10,3.724208354949951,1.6126376390457153,2.3841857821338408e-08
11,3.724208354949951,1.6126376390457153,2.3841857821338408e-08
12,3.724208354949951,1.6126376390457153,2.3841857821338408e-08
13,3.724208354949951,1.6126376390457153,2.3841857821338408e-08
14,3.708705425262451,1.6356779336929321,2.3841857821338408e-08
15,3.708705425262451,1.6356779336929321,2.3841857821338408e-08
16,3.708705425262451,1.6356779336929321,2.3841857821338408e-08
17,3.708705425262451,1.6356779336929321,2.3841857821338408e-08
18,3.708705425262451,1.6356779336929321,2.3841857821338408e-08
19,3.708705425262451,1.6356779336929321,2.3841857821338408e-08
20,3.7118639945983887,1.5968620777130127,2.3841857821338408e-08
21,3.7118639945983887,1.5968620777130127,2.3841857821338408e-08
22,3.7118639945983887,1.5968620777130127,2.3841857821338408e-08
23,3.7118639945983887,1.5968620777130127,2.3841857821338408e-08
24,3.7118639945983887,1.5968620777130127,2.3841857821338408e-08
25,3.7118639945983887,1.5968620777130127,2.3841857821338408e-08
26,3.7211341857910156,1.6099200248718262,2.3841857821338408e-08
27,3.7211341857910156,1.6099200248718262,2.3841857821338408e-08
28,3.7211341857910156,1.6099200248718262,2.3841857821338408e-08
29,3.7211341857910156,1.6099200248718262,2.3841857821338408e-08
30,3.7211341857910156,1.6099200248718262,2.3841857821338408e-08
31,3.7211341857910156,1.6099200248718262,2.3841857821338408e-08
32,3.7253341674804688,1.6031290292739868,2.3841857821338408e-08
33,3.7253341674804688,1.6031290292739868,2.3841857821338408e-08
34,3.7253341674804688,1.6031290292739868,2.3841857821338408e-08
35,3.7253341674804688,1.6031290292739868,2.3841857821338408e-08
36,3.7253341674804688,1.6031290292739868,2.3841857821338408e-08
37,3.7253341674804688,1.6031290292739868,2.3841857821338408e-08
38,3.7253341674804688,1.6031290292739868,2.3841857821338408e-08
39,3.7253341674804688,1.6031290292739868,2.3841857821338408e-08
40,3.720791816711426,1.5992628335952759,2.3841857821338408e-08
41,3.720791816711426,1.5992628335952759,2.3841857821338408e-08
42,3.720791816711426,1.5992628335952759,2.3841857821338408e-08
43,3.720791816711426,1.5992628335952759,2.3841857821338408e-08
44,3.720791816711426,1.5992628335952759,2.3841857821338408e-08
45,3.720791816711426,1.5992628335952759,2.3841857821338408e-08
46,3.7229702472686768,1.5891059637069702,2.3841857821338408e-08
47,3.7229702472686768,1.5891059637069702,2.3841857821338408e-08
48,3.7229702472686768,1.5891059637069702,2.3841857821338408e-08
49,3.7229702472686768,1.5891059637069702,2.3841857821338408e-08
50,3.7229702472686768,1.5891059637069702,2.3841857821338408e-08
51,3.7229702472686768,1.5891059637069702,2.3841857821338408e-08
52,3.7333500385284424,1.5926969051361084,2.3841857821338408e-08
53,3.7333500385284424,1.5926969051361084,2.3841857821338408e-08
54,3.7333500385284424,1.5926969051361084,2.3841857821338408e-08
55,3.7333500385284424,1.5926969051361084,2.3841857821338408e-08
56,3.7333500385284424,1.5926969051361084,2.3841857821338408e-08
57,3.7333500385284424,1.5926969051361084,2.3841857821338408e-08
58,3.7316629886627197,1.5860923528671265,2.3841857821338408e-08
59,3.7316629886627197,1.5860923528671265,2.3841857821338408e-08
60,3.7316629886627197,1.5860923528671265,2.3841857821338408e-08
61,3.7316629886627197,1.5860923528671265,2.3841857821338408e-08
62,3.7316629886627197,1.5860923528671265,2.3841857821338408e-08
63,3.7316629886627197,1.5860923528671265,2.3841857821338408e-08
64,3.7316629886627197,1.5860923528671265,2.3841857821338408e-08
65,3.70473313331604,1.6201273202896118,2.3841857821338408e-08
66,3.70473313331604,1.6201273202896118,2.3841857821338408e-08
67,3.70473313331604,1.6201273202896118,2.3841857821338408e-08
68,3.70473313331604,1.6201273202896118,2.3841857821338408e-08
69,3.70473313331604,1.6201273202896118,2.3841857821338408e-08
70,3.70473313331604,1.6201273202896118,2.3841857821338408e-08
71,3.7135555744171143,1.6034842729568481,2.3841857821338408e-08
72,3.7135555744171143,1.6034842729568481,2.3841857821338408e-08
73,3.7135555744171143,1.6034842729568481,2.3841857821338408e-08
74,3.7135555744171143,1.6034842729568481,2.3841857821338408e-08
75,3.7135555744171143,1.6034842729568481,2.3841857821338408e-08
76,3.7135555744171143,1.6034842729568481,2.3841857821338408e-08
77,3.7227094173431396,1.5835553407669067,2.3841857821338408e-08
78,3.7227094173431396,1.5835553407669067,2.3841857821338408e-08
79,3.7227094173431396,1.5835553407669067,2.3841857821338408e-08
80,3.7227094173431396,1.5835553407669067,2.3841857821338408e-08
81,3.7227094173431396,1.5835553407669067,2.3841857821338408e-08
82,3.7227094173431396,1.5835553407669067,2.3841857821338408e-08
83,3.7227094173431396,1.5835553407669067,2.3841857821338408e-08
84,3.7181828022003174,1.5658347606658936,2.3841857821338408e-08
85,3.7181828022003174,1.5658347606658936,2.3841857821338408e-08
86,3.7181828022003174,1.5658347606658936,2.3841857821338408e-08
87,3.7181828022003174,1.5658347606658936,2.3841857821338408e-08
88,3.7181828022003174,1.5658347606658936,2.3841857821338408e-08
89,3.7181828022003174,1.5658347606658936,2.3841857821338408e-08
90,3.7181828022003174,1.5658347606658936,2.3841857821338408e-08
91,3.7166311740875244,1.6061900854110718,2.3841857821338408e-08
92,3.7166311740875244,1.6061900854110718,2.3841857821338408e-08
93,3.7166311740875244,1.6061900854110718,2.3841857821338408e-08
94,3.7166311740875244,1.6061900854110718,2.3841857821338408e-08
95,3.7166311740875244,1.6061900854110718,2.3841857821338408e-08
