,time,lat,lon,alt
0,1688373874.4253948,19.0177854,130.54182,14999.0
1,1688373874.6871362,19.0177854,130.54182,14999.0
2,1688373874.9668818,19.0177854,130.54182,14999.0
3,1688373875.2248535,19.0177854,130.54182,14999.0
4,1688373875.4648516,19.0177854,130.54182,14999.0
5,1688373875.7804897,19.0177854,130.54182,14999.0
6,1688373876.0553055,19.0177854,130.54182,14999.0
7,1688373876.3215368,19.0177854,130.54182,14999.0
8,1688373876.5332627,19.01781386,130.54182012,15000.0
9,1688373876.8114436,19.01781386,130.54182012,15000.0
10,1688373877.15198,19.01781386,130.54182012,15000.0
11,1688373877.4228122,19.01781386,130.54182012,15000.0
12,1688373877.698957,19.01781386,130.54182012,15000.0
13,1688373877.9671214,19.01781386,130.54182012,15000.0
14,1688373878.2396772,19.01781386,130.54182012,15000.0
15,1688373878.4950004,19.01781374,130.5418199,15000.0
16,1688373878.7631938,19.01781374,130.5418199,15000.0
17,1688373879.031968,19.01781374,130.5418199,15000.0
18,1688373879.301628,19.01781374,130.5418199,15000.0
19,1688373879.5558317,19.01781374,130.5418199,15000.0
20,1688373879.8908217,19.01781374,130.5418199,15000.0
21,1688373880.1508229,19.01781374,130.5418199,15000.0
22,1688373880.3600173,19.01781355,130.54181993,15000.0
23,1688373880.6143787,19.01781355,130.54181993,15000.0
24,1688373880.8871002,19.01781355,130.54181993,15000.0
25,1688373881.3687143,19.01781355,130.54181993,15000.0
26,1688373881.6421893,19.01781355,130.54181993,15000.0
27,1688373881.918387,19.01781355,130.54181993,15000.0
28,1688373882.1288722,19.01781339,130.5418202,15000.0
29,1688373882.3947394,19.01781339,130.5418202,15000.0
30,1688373882.7292821,19.01781339,130.5418202,15000.0
31,1688373882.999323,19.01781339,130.5418202,15000.0
32,1688373883.2841957,19.01781339,130.5418202,15000.0
33,1688373883.5514882,19.01781339,130.5418202,15000.0
34,1688373883.7627099,19.0178135,130.54182011,15000.0
35,1688373884.0184174,19.0178135,130.54182011,15000.0
36,1688373884.2284672,19.0178135,130.54182011,15000.0
37,1688373884.4365602,19.0178135,130.54182011,15000.0
38,1688373884.7014434,19.0178135,130.54182011,15000.0
39,1688373884.9635758,19.0178135,130.54182011,15000.0
40,1688373885.2758465,19.0178135,130.54182011,15000.0
41,1688373885.5531964,19.0178135,130.54182011,15000.0
42,1688373885.8089168,19.0178135,130.54182011,15000.0
43,1688373886.0819247,19.0178135,130.54182011,15000.0
44,1688373886.2910058,19.01781382,130.5418202,15000.0
45,1688373886.6310484,19.01781382,130.5418202,15000.0
46,1688373886.910087,19.01781382,130.5418202,15000.0
47,1688373887.18021,19.01781382,130.5418202,15000.0
48,1688373887.446173,19.01781382,130.5418202,15000.0
49,1688373887.709446,19.01781382,130.5418202,15000.0
50,1688373888.1048474,19.0178135,130.54182022,15000.0
51,1688373888.3742626,19.0178135,130.54182022,15000.0
52,1688373888.6481323,19.0178135,130.54182022,15000.0
53,1688373888.9261026,19.0178135,130.54182022,15000.0
54,1688373889.19958,19.0178135,130.54182022,15000.0
55,1688373889.5550518,19.0178135,130.54182022,15000.0
56,1688373889.7704,19.01781347,130.54182011,15000.0
57,1688373889.998933,19.01781347,130.54182011,15000.0
58,1688373890.2673433,19.01781347,130.54182011,15000.0
59,1688373890.5369437,19.01781347,130.54182011,15000.0
60,1688373890.86939,19.01781347,130.54182011,15000.0
61,1688373891.1380978,19.01781347,130.54182011,15000.0
62,1688373891.3920157,19.01781347,130.54182011,15000.0
63,1688373891.6021373,19.01781403,130.54181996,15000.0
64,1688373891.8625827,19.01781403,130.54181996,15000.0
65,1688373892.1905434,19.01781403,130.54181996,15000.0
66,1688373892.4622166,19.01781403,130.54181996,15000.0
67,1688373892.7322264,19.01781403,130.54181996,15000.0
68,1688373892.9985693,19.01781403,130.54181996,15000.0
69,1688373893.2455516,19.01781403,130.54181996,15000.0
70,1688373893.5312068,19.01781344,130.5418202,15000.0
71,1688373893.793082,19.01781344,130.5418202,15000.0
72,1688373894.0717287,19.01781344,130.5418202,15000.0
73,1688373894.3497503,19.01781344,130.5418202,15000.0
74,1688373894.6308239,19.01781344,130.5418202,15000.0
75,1688373895.100196,19.01781347,130.54182021,15000.0
76,1688373895.3094823,19.01781347,130.54182021,15000.0
77,1688373895.5844526,19.01781347,130.54182021,15000.0
78,1688373895.8528924,19.01781347,130.54182021,15000.0
79,1688373896.1203656,19.01781347,130.54182021,15000.0
80,1688373896.4319448,19.01781347,130.54182021,15000.0
81,1688373896.7018223,19.01781347,130.54182021,15000.0
82,1688373896.911305,19.01781378,130.54182008,15000.0
83,1688373897.176099,19.01781378,130.54182008,15000.0
84,1688373897.4468062,19.01781378,130.54182008,15000.0
85,1688373897.7826402,19.01781378,130.54182008,15000.0
86,1688373898.0504553,19.01781378,130.54182008,15000.0
87,1688373898.3229418,19.01781378,130.54182008,15000.0
88,1688373898.5917401,19.01781378,130.54182008,15000.0
89,1688373898.8031514,19.01781395,130.54181986,15000.0
90,1688373899.1440108,19.01781395,130.54181986,15000.0
91,1688373899.411713,19.01781395,130.54181986,15000.0
92,1688373899.6802697,19.01781395,130.54181986,15000.0
93,1688373899.9368427,19.01781395,130.54181986,15000.0
94,1688373900.1948056,19.01781395,130.54181986,15000.0
95,1688373900.5023828,19.01781373,130.54182008,15000.0
96,1688373900.7111652,19.01781373,130.54182008,15000.0
97,1688373900.9913929,19.01781373,130.54182008,15000.0
98,1688373901.2652936,19.01781373,130.54182008,15000.0
99,1688373901.5022185,19.01781373,130.54182008,15000.0
100,1688373902.007558,19.01781373,130.54182008,15000.0
101,1688373902.2172089,19.01781348,130.54182013,15000.0
102,1688373902.487786,19.01781348,130.54182013,15000.0
