,A2,A3,A4,A5
359,13.42,12.07,10.08,12.16
360,13.42,12.07,10.08,12.16
361,13.42,12.07,10.08,12.16
362,13.42,12.07,10.08,12.16
363,13.42,12.07,10.08,12.16
364,13.4,12.09,10.08,12.16
365,13.4,12.09,10.08,12.16
366,13.4,12.09,10.08,12.16
367,13.4,12.09,10.08,12.16
368,13.4,12.09,10.08,12.16
369,13.4,12.09,10.08,12.16
370,13.41,12.12,10.08,12.17
371,13.41,12.12,10.08,12.17
372,13.41,12.12,10.08,12.17
373,13.41,12.12,10.08,12.17
374,13.41,12.12,10.08,12.17
375,13.41,12.12,10.08,12.17
376,13.43,12.12,10.08,12.16
377,13.43,12.12,10.08,12.16
378,13.43,12.12,10.08,12.16
379,13.43,12.12,10.08,12.16
380,13.43,12.12,10.08,12.16
381,13.43,12.12,10.08,12.16
382,13.43,12.12,10.08,12.16
383,13.43,12.12,10.08,12.16
384,13.41,12.15,10.1,12.18
385,13.41,12.15,10.1,12.18
386,13.41,12.15,10.1,12.18
387,13.41,12.15,10.1,12.18
388,13.41,12.15,10.1,12.18
389,13.41,12.15,10.1,12.18
390,13.42,12.34,10.08,12.17
391,13.42,12.34,10.08,12.17
392,13.42,12.34,10.08,12.17
393,13.42,12.34,10.08,12.17
394,13.42,12.34,10.08,12.17
395,13.42,12.34,10.08,12.17
396,13.39,12.1,10.09,12.17
397,13.39,12.1,10.09,12.17
398,13.39,12.1,10.09,12.17
399,13.39,12.1,10.09,12.17
400,13.39,12.1,10.09,12.17
401,13.39,12.1,10.09,12.17
402,13.4,12.07,10.1,12.21
403,13.4,12.07,10.1,12.21
404,13.4,12.07,10.1,12.21
405,13.4,12.07,10.1,12.21
406,13.41,12.13,10.09,12.19
407,13.41,12.13,10.09,12.19
408,13.41,12.13,10.09,12.19
409,13.41,12.13,10.09,12.19
410,13.41,12.13,10.09,12.19
411,13.41,12.13,10.09,12.19
412,13.41,12.13,10.09,12.19
413,13.42,12.1,10.1,12.17
414,13.42,12.1,10.1,12.17
415,13.42,12.1,10.1,12.17
416,13.42,12.1,10.1,12.17
417,13.42,12.1,10.1,12.17
418,13.39,12.1,10.09,12.17
419,13.39,12.1,10.09,12.17
420,13.39,12.1,10.09,12.17
421,13.39,12.1,10.09,12.17
422,13.39,12.1,10.09,12.17
423,13.39,12.1,10.07,12.18
424,13.39,12.1,10.07,12.18
425,13.39,12.1,10.07,12.18
426,13.39,12.1,10.07,12.18
427,13.39,12.1,10.07,12.18
428,13.43,12.11,10.08,12.16
429,13.43,12.11,10.08,12.16
430,13.43,12.11,10.08,12.16
431,13.43,12.11,10.08,12.16
432,13.43,12.11,10.08,12.16
433,13.43,12.11,10.08,12.16
434,13.43,12.11,10.08,12.16
435,13.41,12.12,10.07,12.24
436,13.41,12.12,10.07,12.24
437,13.41,12.12,10.07,12.24
438,13.41,12.12,10.07,12.24
439,13.41,12.12,10.07,12.24
440,13.41,12.12,10.07,12.24
441,13.39,12.13,10.09,12.13
442,13.39,12.13,10.09,12.13
443,13.39,12.13,10.09,12.13
444,13.39,12.13,10.09,12.13
445,13.39,12.13,10.09,12.13
446,13.39,12.13,10.09,12.13
447,13.41,12.09,10.08,12.18
448,13.41,12.09,10.08,12.18
449,13.41,12.09,10.08,12.18
450,13.41,12.09,10.08,12.18
451,13.41,12.09,10.09,12.17
452,13.41,12.09,10.09,12.17
453,13.41,12.09,10.09,12.17
454,13.41,12.09,10.09,12.17
455,13.41,12.09,10.09,12.17
456,13.41,12.09,10.09,12.17
457,13.43,12.1,10.09,12.19
458,13.43,12.1,10.09,12.19
459,13.43,12.1,10.09,12.19
460,13.43,12.1,10.09,12.19
461,13.43,12.1,10.09,12.19
462,13.43,12.1,10.09,12.19
463,13.43,12.1,10.09,12.19
464,13.43,12.1,10.09,12.19
